movie;writer;director
tt1174041;nm2898003;nm2898003
tt11742798;nm9576433;nm0378893
tt1174691;nm5065894;nm0798595
tt1174730;nm0208343;nm0208343
tt11755300;nm9818807;nm9818807
tt11755300;nm5016551;nm9818807
tt11755300;nm12947859;nm9818807
tt1176252;nm2912703;nm0378267
tt11763296;nm3981016;nm1468487
tt11767722;nm6276616;nm0006498
tt11767722;nm0006498;nm0006498
tt1176960;nm2903076;nm2903076
tt11771006;nm11344004;nm2262138
tt11771006;nm2262138;nm2262138
tt11778272;nm0854697;nm0854697
tt1178640;nm1625306;nm0758900
tt1178640;nm0445313;nm0758900
tt1179071;nm0267902;nm0267902
tt11790780;\N;nm2050348
tt11790780;\N;nm2833230
tt11792734;nm0015121;nm0015121
tt11792734;nm11353517;nm0015121
tt11792734;nm11353516;nm0015121
tt11792734;nm10457697;nm0015121
tt11792734;nm11353515;nm0015121
tt1179781;nm1879189;nm0482232
tt1179781;nm3134033;nm0482232
tt1179781;nm4604833;nm0482232
tt1179781;nm1539021;nm0482232
tt1179781;nm0482232;nm0482232
tt1179781;nm2390228;nm0482232
tt1179781;nm1330994;nm0482232
tt1179781;nm0759785;nm0482232
tt1179781;nm2381331;nm0482232
tt1179781;nm2632735;nm0482232
tt1179891;nm0267805;nm0527261
tt1179891;nm2909914;nm0527261
tt1179891;nm0063583;nm0527261
tt1179891;nm0589357;nm0527261
tt1179933;nm1061091;nm0870469
tt1179933;nm1173295;nm0870469
tt1179933;nm3227090;nm0870469
tt1179947;\N;nm2405259
tt1179947;\N;nm2907093
tt11809034;nm0914941;nm3311094
tt1182921;nm0203246;nm0282708
tt1182921;nm0403629;nm0282708
tt1182937;nm0159147;nm0159147
tt1183917;nm0837000;nm1636742
tt1183917;nm1636742;nm1636742
tt1183917;nm1266863;nm1636742
tt1183946;nm1913302;nm1913302
tt1185264;nm2925319;nm0106456
tt1185442;nm1028832;nm1028832
tt1185442;nm1145539;nm1028832
tt1185442;nm0424103;nm1028832
tt1185442;nm0440604;nm1028832
tt1185442;nm3154301;nm1028832
tt1185836;nm0562470;nm0562470
tt1186366;nm0091074;nm0049326
tt1186366;nm0119888;nm0049326
tt1186369;nm0201094;nm0201095
tt1186369;nm0201094;nm0201094
tt1186369;nm0201095;nm0201095
tt1186369;nm0201095;nm0201094
tt1186370;nm0355699;nm0533284
tt1186370;nm0464382;nm0533284
tt1186371;nm1173525;nm0659380
tt1186371;nm1173525;nm0161152
tt1186803;nm0950728;nm0155642
tt1186803;nm0848826;nm0155642
tt1186803;nm0161159;nm0155642
tt1186830;nm0024622;nm0024622
tt1186830;nm0317834;nm0024622
tt1187043;nm0386246;nm0386246
tt1187043;nm0430785;nm0386246
tt1187043;nm0006765;nm0386246
tt1187043;nm2746459;nm0386246
tt1187044;nm2928364;nm2928364
tt1187044;nm1425747;nm2928364
tt11881160;nm7105982;nm9218697
tt1188982;nm1436693;nm0451326
tt1188982;nm0795651;nm0451326
tt1188985;nm0334839;nm0305850
tt1188985;nm0881762;nm0305850
tt1189073;nm0000264;nm0000264
tt1189073;nm0021948;nm0000264
tt1189073;nm0429617;nm0000264
tt1189076;nm0076814;nm0654830
tt1189076;nm0654830;nm0654830
tt1189076;nm0871857;nm0654830
tt1189340;nm0738908;nm1026778
tt1189340;nm0175093;nm1026778
tt1189383;nm2083706;nm2083706
tt11905462;\N;nm1010896
tt11905462;\N;nm0791556
tt1190910;nm0831370;nm0831370
tt1191138;nm1402184;nm0463316
tt1191138;nm0463316;nm0463316
tt11924476;nm6840460;nm6840460
tt1192628;nm0517589;nm0893659
tt1192628;nm0893659;nm0893659
tt1192628;nm0126096;nm0893659
tt1193507;nm0196860;nm0196860
tt1194236;nm0451155;nm0880323
tt1194238;nm1802530;nm0898288
tt1194238;nm0898288;nm0898288
tt1194238;nm1266316;nm0898288
tt1194437;nm1172116;nm1171300
tt1194437;nm1173594;nm1171300
tt1194612;nm1378517;nm1378517
tt1194612;nm2939945;nm1378517
tt1194624;nm1210422;nm0482592
tt1194624;nm0482592;nm0482592
tt11947256;\N;nm5512335
tt11948256;nm11414458;nm11414458
tt11953628;nm3002771;nm4082640
tt11953628;nm4082640;nm4082640
tt1196134;nm0683555;nm0000741
tt1196134;nm0669455;nm0000741
tt1196334;nm2944675;nm2944675
tt11963736;nm2404627;nm2404627
tt11963736;nm3491132;nm2404627
tt11963736;nm3413965;nm2404627
tt1198075;nm0505642;nm0505642
tt1198153;nm2118165;nm2118165
tt1198385;nm0316306;nm0316306
tt1198385;nm1161469;nm0316306
tt1198385;nm0738925;nm0316306
tt11989890;\N;nm0288144
tt11989890;\N;nm1649287
tt11989890;\N;nm0774582
tt12013758;nm7115300;nm2281806
tt12013758;nm2281806;nm2281806
tt1202222;nm2988644;nm0847749
tt1202540;nm3853107;nm0802086
tt1202540;nm0419651;nm0802086
tt12027020;nm1711645;nm1474553
tt12027020;nm0704378;nm1474553
tt1203517;nm0700335;nm0700335
tt1204342;nm0781981;nm0090386
tt1204342;nm0831557;nm0090386
tt1204342;nm0001345;nm0090386
tt1204883;nm0797321;nm0428109
tt1204883;nm0471392;nm0428109
tt1204977;nm1340000;nm0925482
tt1204977;nm0925482;nm0925482
tt1205071;nm1587036;nm2038223
tt1206086;nm2960666;nm2550483
tt1206086;nm2550483;nm2550483
tt1206326;nm1520917;nm2293309
tt1206326;nm2663646;nm2293309
tt1206881;nm0485416;nm0681604
tt12091980;nm7233287;nm7233287
tt12091980;nm8319305;nm7233287
tt1210071;nm0001084;nm1048560
tt1210106;nm0039328;nm0859877
tt1210106;nm0039328;nm0662529
tt1210106;nm1319618;nm0859877
tt1210106;nm1319618;nm0662529
tt1210106;nm0780714;nm0859877
tt1210106;nm0780714;nm0662529
tt1210106;nm1718864;nm0859877
tt1210106;nm1718864;nm0662529
tt1210106;nm2227956;nm0859877
tt1210106;nm2227956;nm0662529
tt1210166;nm0001873;nm0587955
tt1210166;nm0815070;nm0587955
tt1210166;nm3133181;nm0587955
tt1210166;nm1034122;nm0587955
tt12108622;nm2235400;nm2235400
tt12108622;nm3618146;nm2235400
tt1211837;nm3123612;nm0220600
tt1211837;nm0220600;nm0220600
tt1211837;nm1803036;nm0220600
tt1211837;nm0498278;nm0220600
tt1211837;nm0228492;nm0220600
tt1212436;nm1180074;nm0693561
tt1212974;nm0414910;nm0414910
tt1212974;nm0344408;nm0414910
tt1213644;nm0294997;nm0783536
tt1213644;nm0294997;nm0294997
tt1213644;nm0783536;nm0783536
tt1213644;nm0783536;nm0294997
tt1213856;nm11886358;nm1046328
tt1213856;nm2976190;nm1046328
tt1213856;nm2976376;nm1046328
tt1213856;nm2974740;nm1046328
tt1213856;nm1046328;nm1046328
tt1213856;nm6649698;nm1046328
tt12154638;nm6337800;nm6337800
tt12154638;nm6337800;nm0211110
tt12154638;nm4973976;nm6337800
tt12154638;nm4973976;nm0211110
tt12154638;nm7198459;nm6337800
tt12154638;nm7198459;nm0211110
tt12154638;nm6722376;nm6337800
tt12154638;nm6722376;nm0211110
tt12154638;nm12460261;nm6337800
tt12154638;nm12460261;nm0211110
tt12154638;nm5666410;nm6337800
tt12154638;nm5666410;nm0211110
tt1217565;nm2948393;nm2979103
tt1217565;nm3136748;nm2979103
tt1217565;nm3286715;nm2979103
tt1217613;nm0078203;nm0509448
tt12192190;nm1126346;nm1126346
tt1219289;nm0228908;nm1139726
tt1219289;nm2982186;nm1139726
tt1220213;nm2099491;nm2099491
tt1220628;nm2984420;nm0331606
tt1220628;nm2984415;nm0331606
tt1220634;nm0027271;nm0027271
tt1220706;nm2986811;nm2986811
tt1220706;nm2986811;nm1410462
tt1220706;nm1410462;nm2986811
tt1220706;nm1410462;nm1410462
tt1221207;nm0990439;nm0736930
tt1221207;nm1337351;nm0736930
tt1222815;nm0288144;nm0288144
tt1222815;nm0288144;nm1768412
tt1222815;nm1768412;nm0288144
tt1222815;nm1768412;nm1768412
tt1222815;nm0353893;nm0288144
tt1222815;nm0353893;nm1768412
tt1223236;nm0774582;nm0288144
tt1223236;nm0774582;nm0774582
tt1223236;nm0991399;nm0288144
tt1223236;nm0991399;nm0774582
tt1223236;nm1630422;nm0288144
tt1223236;nm1630422;nm0774582
tt1223980;nm0834472;nm0834472
tt1223980;nm1451798;nm0834472
tt1224376;nm0546905;nm0546905
tt1224376;nm0186427;nm0546905
tt1225831;nm1183471;nm1183471
tt1226240;nm1597629;nm1597629
tt1226240;nm0343713;nm1597629
tt1227378;nm3001390;nm0257373
tt1227378;nm3001390;nm3001390
tt1227378;nm0257373;nm0257373
tt1227378;nm0257373;nm3001390
tt1227378;nm3759665;nm0257373
tt1227378;nm3759665;nm3001390
tt1228931;nm1359360;nm1359360
tt1228931;nm3733146;nm1359360
tt1228987;nm0716257;nm0716257
tt1228987;nm0512137;nm0716257
tt1229366;nm1145539;nm0415514
tt1229366;nm1182352;nm0415514
tt1229786;nm2696573;nm2551464
tt1229822;nm1620490;nm1560977
tt1229822;nm0111576;nm1560977
tt12299714;\N;nm9631752
tt1230165;nm1027719;nm0438461
tt1230165;nm3306073;nm0438461
tt1230165;nm0438461;nm0438461
tt1230206;nm1380330;nm1380330
tt1230206;nm0519210;nm1380330
tt1230211;nm3003825;nm0801916
tt1230211;nm1750295;nm0801916
tt1230544;nm3008574;nm3008574
tt1230544;nm1189085;nm3008574
tt1230544;nm6580663;nm3008574
tt1230544;nm2493024;nm3008574
tt1231287;nm1044447;nm0788555
tt1231287;nm0788555;nm0788555
tt1232831;nm2626759;nm0586281
tt1232831;nm2041208;nm0586281
tt1233461;nm2326323;nm0453559
tt1233461;nm0453559;nm0453559
tt12335692;nm2351642;nm2351642
tt12335692;nm4571421;nm2351642
tt12335692;nm2561830;nm2351642
tt1234541;nm0110256;nm0343713
tt1234542;nm0036331;nm0237876
tt1234542;nm0237876;nm0237876
tt1234542;nm3742814;nm0237876
tt1234542;nm0913966;nm0237876
tt1234559;nm0077094;nm0276899
tt1235448;nm1721795;nm1721795
tt1235448;nm1734501;nm1721795
tt1235536;nm1768443;nm0404485
tt1235536;nm0404485;nm0404485
tt1235536;nm0241121;nm0404485
tt1235536;nm0331453;nm0404485
tt1235536;nm0606328;nm0404485
tt12358104;nm0133561;nm0850173
tt12358104;nm0596668;nm0850173
tt12358104;nm1557873;nm0850173
tt12358104;nm2031286;nm0850173
tt1235830;nm0554838;nm0874096
tt1235830;nm0554838;nm0973475
tt1235830;nm0554838;nm0973105
tt1235830;nm0874096;nm0874096
tt1235830;nm0874096;nm0973475
tt1235830;nm0874096;nm0973105
tt1235841;nm1391924;nm1391924
tt1235842;nm0699932;nm0699932
tt12361974;nm0796950;nm0811583
tt12361974;nm0795975;nm0811583
tt12361974;nm0811583;nm0811583
tt12361974;nm0006516;nm0811583
tt12361974;nm3263825;nm0811583
tt12361974;nm1189346;nm0811583
tt12361974;nm0004170;nm0811583
tt12361974;nm0277730;nm0811583
tt12361974;nm0551376;nm0811583
tt12361974;nm0456158;nm0811583
tt1236472;nm1261206;nm1261206
tt1236472;nm1261206;nm1217518
tt1236472;nm1217518;nm1261206
tt1236472;nm1217518;nm1217518
tt1238302;nm2373106;nm2373106
tt1238302;nm2373106;nm2373713
tt1238302;nm2373713;nm2373106
tt1238302;nm2373713;nm2373713
tt1238304;nm0759986;nm0759986
tt1239267;nm0559105;nm0652443
tt1239426;nm0466614;nm0865422
tt1239426;nm0865422;nm0865422
tt12397078;nm6188220;nm6475073
tt12397078;nm6475073;nm6475073
tt12399056;nm0384784;nm6485168
tt12399056;nm7031206;nm6485168
tt12408808;nm3561995;nm5383529
tt12408808;nm3561995;nm3561995
tt12408808;nm5383529;nm5383529
tt12408808;nm5383529;nm3561995
tt1241017;nm3041404;nm1835153
tt1241195;nm2955107;nm2955107
tt1241316;nm1660311;nm1270069
tt1241325;\N;nm1216753
tt1241329;nm3033249;nm0505075
tt1241329;nm1960679;nm0505075
tt1241329;nm0651548;nm0505075
tt1241721;nm0259575;nm1346527
tt1241721;nm0259575;nm0433588
tt1241721;nm0259575;nm0312881
tt1241721;nm2148741;nm1346527
tt1241721;nm2148741;nm0433588
tt1241721;nm2148741;nm0312881
tt1241721;nm0312881;nm1346527
tt1241721;nm0312881;nm0433588
tt1241721;nm0312881;nm0312881
tt1241721;nm0433588;nm1346527
tt1241721;nm0433588;nm0433588
tt1241721;nm0433588;nm0312881
tt1241721;nm1109481;nm1346527
tt1241721;nm1109481;nm0433588
tt1241721;nm1109481;nm0312881
tt1242422;nm0346277;nm0600409
tt1242422;nm0600409;nm0600409
tt1242422;nm3035970;nm0600409
tt1242522;nm0773418;nm0773418
tt1242527;nm0421314;nm0421716
tt1242881;nm3035713;nm0958561
tt1242881;nm0958561;nm0958561
tt1244093;nm0528337;nm0528337
tt1244093;nm5500708;nm0528337
tt1244666;nm2157655;nm1327703
tt1244666;nm2100757;nm1327703
tt1244754;nm0336861;nm0001282
tt12459520;nm1186427;nm1186427
tt12459520;nm8859431;nm1186427
tt12459520;nm3805381;nm1186427
tt1247662;nm2360037;nm2360037
tt1247690;nm0477370;nm0081540
tt1247690;nm3047390;nm0081540
tt1247704;nm0349406;nm0349406
tt12486200;nm7766828;nm7766828
tt1248971;nm2076151;nm2443600
tt1248971;nm2076151;nm2441296
tt12492650;nm11653324;nm10526983
tt1251743;nm0831841;nm0711807
tt1251743;nm0711807;nm0711807
tt1251743;nm0067248;nm0711807
tt1252329;nm1921973;nm1921973
tt12537774;nm0087503;nm0087503
tt12546872;nm7204290;nm2790991
tt1254696;nm1442694;nm1442694
tt1255919;nm1000113;nm1000113
tt1255919;nm0236279;nm1000113
tt1255951;nm2112742;nm0698184
tt1255951;nm3262915;nm0698184
tt1255951;nm0698184;nm0698184
tt1255951;nm3270567;nm0698184
tt1255951;nm2539894;nm0698184
tt1255953;nm0898288;nm0898288
tt1255953;nm1416431;nm0898288
tt1255953;nm4034068;nm0898288
tt12592252;nm0556573;nm0556573
tt12592252;nm1899220;nm0556573
tt1259570;nm2161247;nm2161247
tt1260365;nm0113325;nm0113325
tt1260567;nm0779011;nm0779011
tt1260567;nm1338794;nm0779011
tt12607910;nm0461498;nm6483324
tt12607910;nm0461498;nm8802062
tt12607910;nm0461498;nm7577540
tt12607910;nm0461498;nm0461498
tt12607910;nm0461498;nm6438942
tt12607910;nm0461498;nm1764613
tt12607910;nm0461498;nm4983044
tt12607910;nm0461498;nm2967250
tt12607910;nm0461498;nm6290395
tt12607910;nm0461498;nm8887027
tt12607910;nm0461498;nm6003581
tt12607910;nm0461498;nm11870049
tt12607910;nm3332587;nm6483324
tt12607910;nm3332587;nm8802062
tt12607910;nm3332587;nm7577540
tt12607910;nm3332587;nm0461498
tt12607910;nm3332587;nm6438942
tt12607910;nm3332587;nm1764613
tt12607910;nm3332587;nm4983044
tt12607910;nm3332587;nm2967250
tt12607910;nm3332587;nm6290395
tt12607910;nm3332587;nm8887027
tt12607910;nm3332587;nm6003581
tt12607910;nm3332587;nm11870049
tt12607910;nm8813800;nm6483324
tt12607910;nm8813800;nm8802062
tt12607910;nm8813800;nm7577540
tt12607910;nm8813800;nm0461498
tt12607910;nm8813800;nm6438942
tt12607910;nm8813800;nm1764613
tt12607910;nm8813800;nm4983044
tt12607910;nm8813800;nm2967250
tt12607910;nm8813800;nm6290395
tt12607910;nm8813800;nm8887027
tt12607910;nm8813800;nm6003581
tt12607910;nm8813800;nm11870049
tt12607910;nm9933959;nm6483324
tt12607910;nm9933959;nm8802062
tt12607910;nm9933959;nm7577540
tt12607910;nm9933959;nm0461498
tt12607910;nm9933959;nm6438942
tt12607910;nm9933959;nm1764613
tt12607910;nm9933959;nm4983044
tt12607910;nm9933959;nm2967250
tt12607910;nm9933959;nm6290395
tt12607910;nm9933959;nm8887027
tt12607910;nm9933959;nm6003581
tt12607910;nm9933959;nm11870049
tt1261047;nm1758779;nm0440604
tt1261047;nm0440604;nm0440604
tt1261047;nm2779145;nm0440604
tt1261047;nm1666431;nm0440604
tt1261862;nm0408885;nm0000185
tt1262406;nm3732772;nm3732772
tt1262406;nm1305849;nm3732772
tt1262877;nm0255362;nm0255362
tt1262877;nm0858277;nm0255362
tt1263670;nm0178376;nm0178376
tt1263670;nm3084575;nm0178376
tt1263679;nm0201903;nm0201903
tt1263679;nm2267559;nm0201903
tt1263757;nm1496122;nm0005846
tt1263757;nm1496122;nm1496122
tt1263757;nm0850094;nm0005846
tt1263757;nm0850094;nm1496122
tt1264115;nm1330431;nm1088868
tt1264115;nm1088868;nm1088868
tt1264115;nm2180903;nm1088868
tt12642180;nm7705314;nm2859182
tt12642180;nm3192510;nm2859182
tt12642180;nm2859182;nm2859182
tt1264904;nm1016687;nm1016687
tt1264904;nm0897065;nm1016687
tt1264904;nm0149260;nm1016687
tt1264904;nm0331453;nm1016687
tt1264904;nm1046729;nm1016687
tt1264914;nm3076898;nm3078459
tt12659944;nm11717879;nm5366411
tt1266036;nm0485229;nm2079484
tt1266036;nm0186988;nm2079484
tt1266036;nm0848090;nm2079484
tt1267319;nm1706832;nm1706832
tt12680508;nm7590797;nm5526987
tt12680508;nm5526987;nm5526987
tt12680508;nm0868893;nm5526987
tt1268204;\N;nm1065588
tt1268204;\N;nm1013671
tt1268204;\N;nm0356502
tt1268809;nm0026829;nm0317368
tt1268809;nm0317368;nm0317368
tt1268809;nm0041980;nm0317368
tt1268970;nm1183164;nm1183164
tt1268970;nm2680431;nm1183164
tt1268987;nm0506094;nm3087552
tt1268987;nm3087441;nm3087552
tt1270277;nm0861502;nm0749263
tt1270291;nm1414878;nm0004611
tt1270291;nm0004611;nm0004611
tt1270761;nm0868219;nm2552536
tt1270761;nm0730422;nm2552536
tt1270761;nm0571111;nm2552536
tt1270835;nm1697112;nm1697112
tt1272013;nm1210565;nm2692858
tt1272013;nm1210984;nm2692858
tt1273235;nm1480472;nm3094978
tt1273235;nm3094978;nm3094978
tt1273678;nm0077080;nm0505152
tt1273678;nm0007079;nm0505152
tt1273678;nm0201304;nm0505152
tt12747236;\N;nm9522431
tt1275590;nm3248435;nm0693903
tt1275590;nm0693903;nm0693903
tt1275590;nm0897065;nm0693903
tt1275861;nm1088298;nm2204480
tt1275861;nm1088302;nm2204480
tt1275861;nm2204480;nm2204480
tt1276105;nm2609910;nm2609910
tt1276419;nm4864795;nm1064048
tt1276419;nm1065452;nm1064048
tt1276419;nm1064048;nm1064048
tt12764606;\N;nm0285683
tt1276962;nm2288785;nm2288785
tt1276962;nm5017240;nm2288785
tt1277737;nm0637492;nm0637493
tt1277737;nm0637493;nm0637493
tt1277737;nm3120590;nm0637493
tt1278104;nm3195070;nm0618084
tt1278104;nm0618084;nm0618084
tt1278104;nm1847969;nm0618084
tt1278124;nm1271703;nm1271703
tt1278180;nm0423988;nm0511393
tt1278180;nm0423988;nm0959839
tt1278180;nm0511393;nm0511393
tt1278180;nm0511393;nm0959839
tt1278180;nm0423872;nm0511393
tt1278180;nm0423872;nm0959839
tt1278180;nm0959839;nm0511393
tt1278180;nm0959839;nm0959839
tt1278322;nm2683878;nm2683878
tt12789558;nm0000110;nm0000110
tt12801262;nm1154836;nm1154836
tt12801262;nm5428959;nm1154836
tt12801262;nm1776787;nm1154836
tt12801262;nm0428873;nm1154836
tt12801262;nm0528724;nm1154836
tt12801262;nm6590106;nm1154836
tt1280567;nm1130251;nm0000853
tt1281374;nm1667854;nm1667854
tt12829958;nm0300255;nm0002572
tt1283887;nm0484907;nm0484907
tt12839816;nm11791951;nm11791951
tt1284028;\N;nm0051509
tt1285009;nm1052162;nm1266897
tt1285009;nm2406892;nm1266897
tt1285016;nm0815070;nm0000399
tt1285016;nm0583826;nm0000399
tt1285130;nm3119425;nm0882445
tt1285130;nm0882445;nm0882445
tt1285240;nm3115689;nm3116106
tt1285240;nm3115689;nm3115689
tt1285240;nm3116106;nm3116106
tt1285240;nm3116106;nm3115689
tt1285241;nm0451311;nm1027719
tt1285241;nm6167937;nm1027719
tt1285241;nm8661566;nm1027719
tt1285241;nm1027719;nm1027719
tt1285241;nm0015287;nm1027719
tt1286129;nm2321439;nm2320363
tt1286129;nm2320363;nm2320363
tt1286146;nm0000241;nm0000241
tt12861508;nm3311016;nm4097598
tt1286154;nm1614745;nm0848881
tt1286159;nm1168135;nm1168135
tt1286163;nm2607545;nm2120994
tt1286163;nm1699094;nm2120994
tt1286163;nm1699902;nm2120994
tt1286537;nm0448422;nm0448422
tt1286537;nm1015409;nm0448422
tt1286537;nm0731324;nm0448422
tt1287468;nm1943855;nm0679031
tt1287468;nm0070368;nm0679031
tt1287468;nm0720135;nm0679031
tt1287468;nm0275629;nm0679031
tt12882620;nm7945190;nm1472423
tt12882620;nm7945190;nm1918802
tt1288461;\N;nm0408043
tt1288637;nm0017623;nm0149082
tt1288637;nm0054649;nm0149082
tt1288637;nm0149082;nm0149082
tt1288637;nm0316034;nm0149082
tt1288637;nm0320495;nm0149082
tt12888462;nm11813828;nm1624755
tt12888462;nm11813828;nm11813828
tt12888462;nm1624755;nm1624755
tt12888462;nm1624755;nm11813828
tt1289403;nm0740400;nm0001565
tt1289403;nm0393495;nm0001565
tt1289403;nm0080120;nm0001565
tt1289403;nm3125462;nm0001565
tt1289403;nm3125143;nm0001565
tt1289406;nm0949558;nm2905562
tt1289437;nm1351119;nm0553662
tt1290138;nm0743676;nm0743676
tt1290400;nm0227237;nm0227486
tt1290400;nm0227486;nm0227486
tt1291150;nm0032227;nm0509448
tt1291150;nm0625858;nm0509448
tt1291150;nm2489193;nm0509448
tt1291150;nm0481990;nm0509448
tt1291150;nm0247653;nm0509448
tt1291545;nm0296832;nm1266709
tt1291545;nm1753600;nm1266709
tt1291545;nm1266709;nm1266709
tt1291547;\N;nm1910738
tt1291549;nm1836963;nm1836963
tt1292703;nm1962313;nm1962313
tt1292703;nm1257497;nm1962313
tt1292703;nm2286188;nm1962313
tt12934748;nm5954636;nm7541803
tt12934748;nm5954636;nm10905709
tt12934748;nm5954636;nm5954636
tt12934748;nm10905709;nm7541803
tt12934748;nm10905709;nm10905709
tt12934748;nm10905709;nm5954636
tt12934748;nm4087886;nm7541803
tt12934748;nm4087886;nm10905709
tt12934748;nm4087886;nm5954636
tt1293751;\N;nm0231999
tt1294136;nm2927985;nm1701257
tt1294136;nm0690054;nm1701257
tt1294136;nm0807714;nm1701257
tt1294182;\N;nm0394233
tt1294970;nm0850044;nm0004675
tt1294970;nm0206646;nm0004675
tt1295060;nm0316225;nm0953216
tt1295060;nm1665980;nm0953216
tt1295060;nm0757157;nm0953216
tt1296373;nm1875808;nm1875808
tt1296373;nm1875808;nm1060930
tt1296373;nm1060930;nm1875808
tt1296373;nm1060930;nm1060930
tt1296869;nm0083590;nm0915394
tt1296869;nm0000219;nm0915394
tt1296899;nm0565069;nm0444096
tt1296899;nm0444096;nm0444096
tt12969078;nm11864983;nm11843395
tt12969078;nm11843395;nm11843395
tt12987894;\N;nm1850516
tt1301990;nm0505934;nm0505934
tt1302011;nm0008743;nm0950775
tt1302011;nm0074184;nm0950775
tt1302011;nm0717550;nm0950775
tt1302011;nm0903456;nm0950775
tt1302067;nm0893262;nm0108094
tt1302067;nm0827985;nm0108094
tt1302067;nm0178589;nm0108094
tt1302067;nm0053484;nm0108094
tt1302067;nm0360253;nm0108094
tt1303773;nm0368693;nm0368693
tt1303773;nm0950123;nm0368693
tt1305591;nm0920425;nm0920425
tt1305591;nm3352441;nm0920425
tt1305591;nm0106455;nm0920425
tt1305806;nm3160078;nm0002728
tt1305806;nm0002728;nm0002728
tt1305869;nm1480464;nm0511404
tt1305869;nm0630955;nm0511404
tt13065386;nm0316795;nm3724393
tt13065386;nm0316795;nm0316795
tt13065386;nm0316795;nm5534781
tt13067292;nm2721274;nm0444870
tt13069986;nm6849771;nm2500541
tt13069986;nm0757267;nm2500541
tt1307442;nm0368693;nm0368693
tt1307442;nm3973908;nm0368693
tt1307442;nm0950123;nm0368693
tt1307861;nm1486426;nm1486426
tt1307861;nm1818500;nm1486426
tt1307873;nm0420701;nm0469813
tt1307963;nm2025932;nm2025932
tt1307989;nm2318773;nm0248373
tt1307989;nm0248373;nm0248373
tt1308729;nm0131947;nm0001353
tt1308729;nm1989798;nm0001353
tt1308729;nm5631325;nm0001353
tt1309000;nm0286207;nm0286207
tt13095604;nm1908099;nm2276454
tt13095604;nm2276454;nm2276454
tt13095604;nm0612812;nm2276454
tt13095604;nm7062611;nm2276454
tt13095604;nm4327992;nm2276454
tt13102440;nm4603719;nm4603719
tt13105824;nm0155446;nm0155446
tt1311067;nm0957772;nm0957772
tt1313092;nm2391575;nm2391575
tt13131186;nm9681003;nm3201973
tt13131186;nm3201973;nm3201973
tt1313139;nm0375043;nm0267497
tt1313139;nm2690957;nm0267497
tt13131636;nm6165016;nm1619380
tt1313230;nm0368690;nm0368690
tt1314177;nm1172243;nm0454835
tt1314239;nm2299214;nm2299214
tt13150630;\N;nm0869857
tt1315981;nm0410877;nm1053530
tt1315981;nm1053530;nm1053530
tt1315981;nm3179694;nm1053530
tt1316622;nm1027626;nm1042371
tt1318514;nm0415425;nm1012501
tt1318514;nm0798646;nm1012501
